age,hours_work,social_media_use,rent,friends_count,highest_speed,dates,standard_drinks,countries,semesters,commute,data_interest,mark_goal,hours_studying,financial_pressure,work_study_ratio,social_engagement,gender,relationship_status,drug_use_ans,student_type,mainstream_advanced,lecture_mode,study_type,learner_style,stress_category
18.0,18.0,3.66,0.0,20.0,110.0,0.0,0.0,3.0,1.0,40.0,7.0,90.0,2.0,0.0,9.0,5.46448087431694,Female,Single,No,Domestic,DATA1001,Live Stream from Lecture Theatre,It changes depending on the subject,Style 3,Average
18.0,0.0,12.0,789.0,2.0,120.0,50.0,1.0,3.0,0.0,15.0,1.0,100.0,2.0,789.0,0.0,0.16666666666666666,Female,Single,No,Domestic,DATA1001,Live in the Lecture Theatre,It changes depending on the subject,Style 1,Low
20.0,32.0,7.1,0.0,3.0,120.0,20.0,20.0,22.0,4.0,30.0,3.0,80.0,2.0,0.0,16.0,0.4225352112676057,Female,In a relationship,Yes,Domestic,DATA1001,Live in the Lecture Theatre,I leave things to the last minute,Style 1,Low
18.0,0.0,2.5,399.0,10.0,120.0,0.0,0.0,15.0,0.0,30.0,8.0,75.0,3.0,399.0,0.0,4.0,Male,Single,No,International,DATA1001,Live in the Lecture Theatre,It changes depending on the subject,Style 1,Low
19.0,70.0,6.25,590.0,3.0,110.0,60.0,10.0,3.0,0.0,15.0,4.0,90.0,25.0,8.428571428571429,2.8,0.48,Female,Single,No,International,DATA1001,Live in the Lecture Theatre,I work steadily all semester,Style 3,High
19.0,25.0,7.0,0.0,1.0,0.0,1.0,0.0,3.0,0.0,50.0,1.0,100.0,2.0,0.0,12.5,0.14285714285714285,Female,In a relationship,No,Domestic,DATA1001,Recording,I work steadily all semester,Style 1,High
21.0,5.0,3.0,0.0,15.0,110.0,10.0,0.0,10.0,6.0,100.0,8.0,100.0,10.0,0.0,0.5,5.0,Female,In a relationship,No,Domestic,DATA1001,Other,I work steadily all semester,Style 1,High
18.0,3.25,5.0,300.0,20.0,135.0,13.0,10.0,3.0,1.0,13.0,3.0,83.0,4.0,92.3076923076923,0.8125,4.0,Female,In a relationship,No,Domestic,DATA1001,Live in the Lecture Theatre,I work steadily all semester,Style 2,High
19.0,0.0,6.75,1135.4000000000087,15.0,200.0,10.0,5.0,29.0,1.0,5.0,2.0,85.0,3.0,1000.0,0.0,2.2222222222222223,Female,In a relationship,Yes,Domestic,DATA1001,Recording,I work steadily all semester,Style 3,Average
17.0,0.0,4.5,0.0,10.0,160.0,3.0,0.0,3.0,0.0,30.0,6.0,75.0,5.0,0.0,0.0,2.2222222222222223,Male,Single,No,Domestic,DATA1001,Recording,I work steadily all semester,Style 3,Average
18.0,0.0,3.0,175.0,20.0,0.0,0.0,0.0,2.0,0.0,50.0,8.0,90.0,8.0,175.0,0.0,6.666666666666667,Female,Single,No,International,DATA1001,Live in the Lecture Theatre,I work steadily all semester,Style 3,Average
18.0,15.0,6.0,0.0,10.0,100.0,80.0,2.0,1.0,1.0,70.0,6.0,60.0,1.0,0.0,15.0,1.6666666666666667,Female,In a relationship,No,Domestic,DATA1001,Live in the Lecture Theatre,It changes depending on the subject,Style 2,Low
17.0,0.0,5.0,500.0,25.0,150.0,10.0,0.0,8.0,0.0,30.0,8.0,90.0,5.0,500.0,0.0,5.0,Male,In a relationship,No,International,DATA1001,Live in the Lecture Theatre,It changes depending on the subject,Style 2,Average
20.0,8.0,2.25,330.0,15.0,160.0,6.0,20.0,10.0,2.0,8.0,2.0,80.0,3.0,41.25,2.6666666666666665,6.666666666666667,Female,Single,Yes,Domestic,DATA1001,Live in the Lecture Theatre,I work steadily all semester,Style 3,Average
18.0,5.0,5.2,335.0,30.0,120.0,0.0,2.0,5.0,1.0,20.0,5.0,9.0,4.0,67.0,1.25,5.769230769230769,Male,Single,No,International,DATA1001,Live in the Lecture Theatre,I work steadily all semester,Style 1,High
17.0,0.0,5.0,0.0,20.0,120.0,0.0,0.0,4.0,0.0,35.0,7.0,80.0,5.0,0.0,0.0,4.0,Male,Single,No,Domestic,DATA1001,Live in the Lecture Theatre,I work steadily all semester,Style 2,High
19.0,0.0,4.21,0.0,3.0,140.0,0.0,0.0,4.0,2.0,4.0,7.0,95.0,4.0,0.0,0.0,0.7125890736342043,Male,Single,No,International,DATA1901,Live in the Lecture Theatre,I leave things to the last minute,Style 1,Average
19.0,4.0,2.0,0.0,23.0,110.0,2.0,0.0,8.0,1.0,60.0,3.0,85.0,2.0,0.0,2.0,11.5,Male,In a relationship,No,Domestic,DATA1001,Recording,I leave things to the last minute,Style 1,High
18.0,0.0,6.0,0.0,10.0,125.0,0.0,35.0,7.0,0.0,60.0,1.0,90.0,1.0,0.0,0.0,1.6666666666666667,Male,Single,No,Domestic,DATA1001,Recording,I work steadily all semester,Style 2,Average
19.0,0.0,8.0,320.0,5.0,160.0,0.0,0.0,8.0,1.0,60.0,6.0,70.0,16.0,320.0,0.0,0.625,Female,Single,No,Domestic,DATA1001,Recording,It changes depending on the subject,Style 2,Low
21.0,21.0,3.0,860.0,5.0,110.0,4.0,0.0,10.0,4.0,45.0,7.0,95.0,8.0,40.95238095238095,2.625,1.6666666666666667,Male,In a relationship,No,International,DATA1001,Recording,I work steadily all semester,Style 1,Average
30.0,38.0,3.0,0.0,0.0,120.0,0.0,0.0,37.0,7.0,80.0,10.0,70.0,15.0,0.0,2.533333333333333,0.0,Male,Married,No,Domestic,DATA1001,Recording,I work steadily all semester,Style 2,Low
18.0,4.0,3.5,0.0,5.0,110.0,0.0,1.0,15.0,0.0,90.0,4.0,70.0,4.0,0.0,1.0,1.4285714285714286,Male,Single,No,Domestic,DATA1001,Live in the Lecture Theatre,I leave things to the last minute,Style 2,Average
20.0,1.0,3.0,0.0,8.0,150.0,0.0,40.0,8.0,1.0,75.0,7.0,70.0,5.0,0.0,0.2,2.6666666666666665,Male,Single,Yes,Domestic,DATA1001,Live in the Lecture Theatre,I work steadily all semester,Style 3,Low
18.0,4.0,4.0,0.0,15.0,120.0,0.0,5.0,2.0,1.0,15.0,6.0,85.0,2.0,0.0,2.0,3.75,Female,Single,No,Domestic,DATA1001,Recording,I work steadily all semester,Style 2,Average
19.0,25.0,3.0,749.0,3.0,150.0,26.0,0.0,6.0,0.0,30.0,9.0,90.0,8.0,29.96,3.125,1.0,Female,In a relationship,No,International,DATA1001,Live in the Lecture Theatre,I work steadily all semester,Style 1,High
19.0,11.0,4.0,0.0,2.0,120.0,100.0,0.0,3.0,0.0,90.0,3.0,70.0,0.0,0.0,11.0,0.5,Female,In a relationship,No,Domestic,DATA1001,Live in the Lecture Theatre,It changes depending on the subject,Style 2,Average
20.0,18.0,6.0,695.0,7.0,160.0,100.0,5.0,3.0,0.0,30.0,6.0,75.0,5.0,38.611111111111114,3.6,1.1666666666666667,Male,In a relationship,No,International,DATA1001,Lecture Slides,I work steadily all semester,Style 3,Average
19.0,0.0,5.2,0.0,20.0,200.0,0.0,15.0,18.0,1.0,5.0,4.0,85.0,4.0,0.0,0.0,3.846153846153846,Male,Single,Prefer not to say,Domestic,DATA1001,Live in the Lecture Theatre,It changes depending on the subject,Style 1,Low
18.0,5.0,4.0,0.0,30.0,120.0,0.0,0.0,6.0,0.0,105.0,1.0,80.0,6.0,0.0,0.8333333333333334,7.5,Female,Single,No,Domestic,DATA1001,Live Stream from Lecture Theatre,I work steadily all semester,Style 1,Low
21.0,50.5,3.5,0.0,4.0,120.0,2.0,0.0,5.0,7.0,45.0,2.0,60.0,3.0,0.0,16.833333333333332,1.1428571428571428,Female,Its complicated,No,Domestic,DATA1001,Live in the Lecture Theatre,It changes depending on the subject,Style 2,Average
18.0,17.0,7.25,747.0,5.0,0.0,0.0,7.0,10.0,0.0,20.0,6.0,100.0,5.0,43.94117647058823,3.4,0.6896551724137931,Female,Single,No,International,DATA1001,Live in the Lecture Theatre,I work steadily all semester,Style 1,Average
17.0,7.0,6.5,0.0,6.0,100.0,7.0,3.0,9.0,0.0,55.0,4.0,100.0,3.0,0.0,2.3333333333333335,0.9230769230769231,Prefer not to say,In a relationship,No,Domestic,DATA1001,Live in the Lecture Theatre,I leave things to the last minute,Style 2,Average
19.0,14.0,8.5,0.0,5.0,120.0,0.0,0.0,4.0,1.0,50.0,7.0,81.0,2.0,0.0,7.0,0.5882352941176471,Male,Single,No,Domestic,DATA1001,Live Stream from Lecture Theatre,It changes depending on the subject,Style 2,Average
18.0,0.0,3.0,0.0,7.0,80.0,0.0,0.0,7.0,0.0,60.0,1.0,70.0,5.0,0.0,0.0,2.3333333333333335,Female,Single,No,Domestic,DATA1001,Recording,I work steadily all semester,Style 1,Average
18.0,11.5,1.0,0.0,20.0,120.0,0.0,0.0,10.0,1.0,45.0,9.0,90.0,3.0,0.0,3.8333333333333335,20.0,Female,Single,No,Domestic,DATA1001,Recording,It changes depending on the subject,Style 1,Average
17.0,0.0,8.5,0.0,4.0,130.0,3.0,4.0,4.0,1.0,80.0,3.0,80.0,2.0,0.0,0.0,0.47058823529411764,Female,In a relationship,Yes,Domestic,DATA1001,Lecture Slides,I leave things to the last minute,Style 2,High
19.0,0.0,0.85,0.0,0.0,110.0,0.0,0.0,5.0,2.0,50.0,7.0,88.0,3.0,0.0,0.0,0.0,Male,Single,No,Domestic,DATA1001,Recording,I work steadily all semester,Style 1,Average
18.0,0.0,6.49,0.0,4.0,80.0,7.0,0.0,2.0,0.0,67.0,7.0,80.0,3.0,0.0,0.0,0.6163328197226502,Female,In a relationship,No,Domestic,DATA1001,Recording,I work steadily all semester,Style 2,Low
18.0,0.0,3.25,0.0,10.0,115.0,0.0,8.0,3.0,1.0,5.0,2.0,100.0,1.0,0.0,0.0,3.076923076923077,Female,Single,No,Domestic,DATA1001,Live Stream from Lecture Theatre,It changes depending on the subject,Style 3,Average
20.0,0.0,1.0,400.0,2.0,120.0,0.0,0.0,5.0,0.0,75.0,10.0,100.0,5.0,400.0,0.0,2.0,Female,Single,No,Domestic,DATA1001,Recording,I work steadily all semester,Style 3,High
20.0,10.0,0.0,0.0,0.0,160.0,50.0,0.0,7.0,0.0,60.0,10.0,100.0,10.0,0.0,1.0,0.0,Male,In a relationship,Yes,Domestic,DATA1901,Lecture Slides,I work steadily all semester,Style 3,Low
18.0,6.0,2.0,0.0,10.0,140.0,0.0,5.0,6.0,0.0,60.0,1.0,95.0,0.0,0.0,6.0,5.0,Male,Single,Yes,Domestic,DATA1001,Recording,I work steadily all semester,Style 3,Average
19.0,18.0,4.6,0.0,5.0,120.0,1.0,2.0,7.0,3.0,10.0,6.0,85.0,2.0,0.0,9.0,1.0869565217391306,Male,Single,No,Domestic,DATA1001,Recording,It changes depending on the subject,Style 2,Low
19.0,24.0,2.0,600.0,4.0,80.0,0.0,3.0,2.0,0.0,60.0,7.0,85.0,3.0,25.0,8.0,2.0,Male,Single,No,International,DATA1001,Live Stream from Lecture Theatre,It changes depending on the subject,Style 2,Average
19.0,40.0,5.0,0.0,0.0,90.0,0.0,0.0,3.0,0.0,120.0,6.0,90.0,2.0,0.0,20.0,0.0,Female,Single,No,Domestic,DATA1001,Recording,It changes depending on the subject,Style 3,Average
19.0,0.0,2.26,0.0,15.0,130.0,7.0,0.0,3.0,2.0,70.0,3.0,100.0,3.0,0.0,0.0,6.637168141592921,Male,Single,Yes,Domestic,DATA1001,Live in the Lecture Theatre,I work steadily all semester,Style 1,Average
19.0,20.0,10.0,500.0,5.0,266.0,0.0,1.0,1.0,1.0,30.0,2.0,10.0,2.0,25.0,10.0,0.5,Female,Single,No,International,DATA1001,Recording,I work steadily all semester,Style 2,High
20.0,0.0,2.0,400.0,20.0,130.0,0.0,5.0,12.0,2.0,10.0,3.0,70.0,2.0,400.0,0.0,10.0,Male,Single,No,International,DATA1001,Recording,I leave things to the last minute,Style 2,Average
18.0,9.0,3.0,0.0,10.0,100.0,0.0,0.0,5.0,0.0,90.0,6.0,90.0,3.0,0.0,3.0,3.3333333333333335,Female,Single,No,Domestic,DATA1001,Live Stream from Lecture Theatre,I work steadily all semester,Style 2,Average
20.0,0.0,6.0,799.0,15.0,110.0,5.0,4.0,5.0,0.0,20.0,6.0,85.0,2.0,799.0,0.0,2.5,Male,Single,No,International,DATA1001,Recording,I leave things to the last minute,Style 3,Average
18.0,26.0,8.0,0.0,4.0,100.0,4.0,0.0,4.0,0.0,90.0,6.0,85.0,3.0,0.0,8.666666666666666,0.5,Female,In a relationship,No,Domestic,DATA1001,Lecture Slides,It changes depending on the subject,Style 3,Average
17.0,0.0,5.0,0.0,3.0,90.0,0.0,0.0,7.0,0.0,40.0,5.0,80.0,10.0,0.0,0.0,0.6,Female,Single,No,Domestic,DATA1001,Live Stream from Lecture Theatre,I work steadily all semester,Style 1,Low
18.0,0.0,2.0,480.0,0.0,180.0,0.0,0.0,1.0,0.0,20.0,8.0,80.0,6.0,480.0,0.0,0.0,Male,Single,No,International,DATA1001,Recording,It changes depending on the subject,Style 1,High
18.0,10.0,5.5,0.0,1.0,150.0,0.0,0.0,2.0,0.0,45.0,6.0,95.0,13.0,0.0,0.7692307692307693,0.18181818181818182,Male,Single,No,Domestic,DATA1001,Live in the Lecture Theatre,It changes depending on the subject,Style 1,Average
24.0,0.0,7.0,420.0,10.0,220.0,0.0,3.0,12.0,0.0,20.0,7.0,100.0,5.0,420.0,0.0,1.4285714285714286,Male,Single,Prefer not to say,International,DATA1001,Live in the Lecture Theatre,I work steadily all semester,Style 3,Low
20.0,0.0,8.0,750.0,4.0,150.0,0.0,0.0,9.0,4.0,40.0,7.0,85.0,10.0,750.0,0.0,0.5,Male,Single,No,International,DATA1001,Live in the Lecture Theatre,I work steadily all semester,Style 3,Low
18.0,0.0,22.5,217.0,30.0,80.0,0.0,0.0,3.0,0.0,40.0,7.0,100.0,5.0,217.0,0.0,1.3333333333333333,Male,Single,No,International,DATA1901,Live in the Lecture Theatre,It changes depending on the subject,Style 1,Low
18.0,0.0,3.25,659.0,4.0,268.3600000000006,0.0,0.0,10.0,0.0,25.0,8.0,10.0,7.0,659.0,0.0,1.2307692307692308,Male,Single,No,International,DATA1001,Live Stream from Lecture Theatre,It changes depending on the subject,Style 1,Average
18.0,0.0,6.5,1135.4000000000087,8.0,130.0,0.0,6.0,6.0,0.0,20.0,10.0,100.0,25.0,1000.0,0.0,1.2307692307692308,Female,Single,No,International,DATA1001,Live in the Lecture Theatre,I work steadily all semester,Style 2,High
19.0,0.0,8.03,660.0,4.0,140.0,0.0,0.0,4.0,0.0,35.0,7.0,90.0,5.0,660.0,0.0,0.4981320049813201,Female,Single,Prefer not to say,International,DATA1001,Live in the Lecture Theatre,It changes depending on the subject,Style 3,Low
20.0,0.0,4.77,400.0,4.0,120.0,0.0,0.0,3.0,1.0,30.0,4.0,70.0,3.0,400.0,0.0,0.8385744234800839,Female,Single,No,International,DATA1001,Live in the Lecture Theatre,It changes depending on the subject,Style 2,Average
18.0,0.0,2.75,1000.0,10.0,220.0,2.0,0.0,4.0,0.0,30.0,3.0,90.0,5.0,1000.0,0.0,3.6363636363636362,Male,In a relationship,No,Domestic,DATA1001,Live in the Lecture Theatre,I work steadily all semester,Style 3,High
23.0,34.0,22.5,4.0,5.0,54.0,3.0,34.0,34.0,2.0,2.0,5.0,2.41,3.0,0.11764705882352941,11.333333333333334,0.2222222222222222,Non-binary / third gender,Single,No,International,DATA1001,Live Stream from Lecture Theatre,I work steadily all semester,Style 2,High
18.0,14.0,4.0,700.0,3.0,50.0,0.0,4.0,2.0,0.0,20.0,4.0,80.0,4.0,50.0,3.5,0.75,Female,Single,No,International,DATA1001,Lecture Slides,It changes depending on the subject,Style 3,High
18.0,30.0,3.0,0.0,8.0,150.0,6.0,8.0,8.0,0.0,25.0,2.0,70.0,4.0,0.0,7.5,2.6666666666666665,Female,Its complicated,Yes,Domestic,DATA1001,Live Stream from Lecture Theatre,I work steadily all semester,Style 1,Low
20.0,30.0,12.0,370.0,0.0,120.0,1.0,2.0,2.0,0.0,50.0,4.0,85.0,4.0,12.333333333333334,7.5,0.0,Male,Single,No,International,DATA1001,Live in the Lecture Theatre,It changes depending on the subject,Style 2,Average
17.0,4.5,2.0,0.0,10.0,100.0,0.0,0.0,7.0,0.0,45.0,5.0,80.0,2.0,0.0,2.25,5.0,Female,Single,No,Domestic,DATA1001,Live Stream from Lecture Theatre,I work steadily all semester,Style 3,Average
19.0,0.0,8.3,1135.4000000000087,7.0,100.0,0.0,0.0,15.0,0.0,30.0,7.0,100.0,4.0,1000.0,0.0,0.8433734939759036,Female,Its complicated,No,International,DATA1001,Live in the Lecture Theatre,It changes depending on the subject,Style 3,Average
22.0,0.0,1.5,815.0,30.0,160.0,0.0,2.0,9.0,8.0,10.0,8.0,80.0,5.0,815.0,0.0,20.0,Female,Single,No,International,DATA1001,Lecture Slides,I leave things to the last minute,Style 2,Low
20.0,8.0,7.0,0.0,60.0,112.0,1.0,4.0,3.0,4.0,90.0,7.0,75.0,2.0,0.0,4.0,8.571428571428571,Male,Single,No,Domestic,DATA1001,Live Stream from Lecture Theatre,I leave things to the last minute,Style 1,High
19.0,5.0,1.0,0.0,35.0,190.0,0.0,0.0,2.0,3.0,70.0,4.0,75.0,0.0,0.0,5.0,33.333333333333336,Male,Single,Yes,Domestic,DATA1001,Live in the Lecture Theatre,I leave things to the last minute,Style 2,Low
18.0,0.0,4.0,0.0,5.0,90.0,1.0,3.0,0.0,1.0,60.0,5.0,85.0,6.0,0.0,0.0,1.25,Male,Single,No,Domestic,DATA1001,Live in the Lecture Theatre,I work steadily all semester,Style 1,Average
18.0,10.0,1.3,0.0,7.0,125.0,2.0,0.0,5.0,0.0,37.0,7.0,90.0,3.0,0.0,3.3333333333333335,5.384615384615384,Male,Single,No,Domestic,DATA1001,Live Stream from Lecture Theatre,It changes depending on the subject,Style 3,High
18.0,3.0,6.5,0.0,3.0,90.0,0.0,2.0,6.0,0.0,48.0,1.0,85.0,2.0,0.0,1.5,0.46153846153846156,Female,Single,No,Domestic,DATA1001,Live Stream from Lecture Theatre,I leave things to the last minute,Style 3,Average
18.0,0.0,3.02,0.0,14.0,120.0,5.0,1.25,7.0,0.0,1.5,3.0,80.0,2.0,0.0,0.0,4.635761589403973,Female,In a relationship,No,Domestic,DATA1001,Recording,It changes depending on the subject,Style 3,Average
18.0,0.0,3.5,700.0,10.0,200.0,0.0,1.0,7.0,0.0,5.0,5.0,80.0,3.0,700.0,0.0,2.857142857142857,Male,Single,No,International,DATA1001,Lecture Slides,I leave things to the last minute,Style 1,Low
19.0,71.18000000000029,5.14,0.0,30.0,100.0,50.0,4.0,5.0,2.0,45.0,3.0,90.0,4.0,0.0,17.795000000000073,5.836575875486382,Female,In a relationship,Prefer not to say,Domestic,DATA1001,Lecture Slides,It changes depending on the subject,Style 3,High
18.0,16.5,4.0,0.0,10.0,120.0,10.0,30.0,5.0,0.0,60.0,7.0,80.0,3.0,0.0,5.5,2.5,Male,In a relationship,Yes,Domestic,DATA1001,Live Stream from Lecture Theatre,I work steadily all semester,Style 1,Low
17.0,3.0,6.9,0.0,3.0,160.0,10.0,0.0,2.0,0.0,30.0,6.0,65.0,8.0,0.0,0.375,0.43478260869565216,Male,In a relationship,No,Domestic,DATA1001,Lecture Slides,It changes depending on the subject,Style 2,Average
20.0,8.0,4.0,350.0,3.0,120.0,1.0,8.0,2.0,2.0,45.0,6.0,50.0,2.0,43.75,4.0,0.75,Male,In a relationship,No,International,DATA1901,Lecture Slides,I leave things to the last minute,Style 2,High
18.0,12.0,2.77,839.0,13.0,200.0,0.0,0.0,9.0,0.0,22.0,5.0,85.0,3.0,69.91666666666667,4.0,4.693140794223827,Female,Single,No,International,DATA1001,Live in the Lecture Theatre,I work steadily all semester,Style 3,High
18.0,21.0,5.0,50.0,21.0,114.0,0.0,0.0,8.0,0.0,42.0,2.0,75.0,2.0,2.380952380952381,10.5,4.2,Male,Single,No,Domestic,DATA1001,Live Stream from Lecture Theatre,It changes depending on the subject,Style 2,Average
18.0,20.0,8.52,540.0,2.0,120.0,0.0,7.0,7.0,0.0,30.0,6.0,100.0,4.0,27.0,5.0,0.2347417840375587,Female,Single,No,International,DATA1001,Live Stream from Lecture Theatre,It changes depending on the subject,Style 3,High
20.0,2.0,5.0,439.0,100.0,120.0,0.0,0.0,6.0,3.0,17.0,5.0,100.0,5.0,219.5,0.4,20.0,Female,Single,No,International,DATA1001,Recording,I work steadily all semester,Style 1,High
17.0,10.0,10.0,500.0,1.0,200.0,0.0,0.0,6.0,5.0,60.0,6.0,90.0,3.0,50.0,3.3333333333333335,0.1,Female,In a relationship,Prefer not to say,Domestic,DATA1001,Live in the Lecture Theatre,I work steadily all semester,Style 2,High
19.0,0.0,8.0,550.0,12.0,120.0,2.0,8.0,12.0,0.0,20.0,7.0,80.0,20.0,550.0,0.0,1.5,Male,Single,No,International,DATA1001,Live Stream from Lecture Theatre,It changes depending on the subject,Style 1,Average
20.0,8.0,2.0,0.0,6.0,130.0,0.0,1.0,7.0,0.0,60.0,9.0,90.0,4.0,0.0,2.0,3.0,Male,Single,No,Domestic,DATA1901,Live in the Lecture Theatre,I work steadily all semester,Style 1,High
19.0,30.0,5.06,750.0,2.0,180.0,2.0,0.0,7.0,0.0,20.0,6.0,100.0,20.0,25.0,1.5,0.3952569169960475,Female,Single,No,Domestic,DATA1001,Live in the Lecture Theatre,I work steadily all semester,Style 1,High
20.0,40.0,6.0,539.0,10.0,120.0,0.0,0.0,9.0,2.0,30.0,9.0,100.0,15.0,13.475,2.6666666666666665,1.6666666666666667,Male,Single,No,International,DATA1001,Live in the Lecture Theatre,It changes depending on the subject,Style 1,High
19.0,0.0,4.0,499.0,1.0,140.0,0.0,0.0,6.0,1.0,30.0,4.0,70.0,5.0,499.0,0.0,0.25,Female,Single,Yes,Domestic,DATA1001,Live in the Lecture Theatre,It changes depending on the subject,Style 3,Average
18.0,18.0,12.75,0.0,10.0,120.0,0.0,0.0,4.0,1.0,120.0,1.0,85.0,3.0,0.0,6.0,0.7843137254901961,Female,Single,No,Domestic,DATA1001,Recording,It changes depending on the subject,Style 2,Average
20.0,0.0,3.0,0.0,5.0,100.0,10.0,0.0,30.0,0.0,10.0,10.0,100.0,2.0,0.0,0.0,1.6666666666666667,Female,In a relationship,Yes,International,DATA1001,Live in the Lecture Theatre,I work steadily all semester,Style 1,High
20.0,0.0,2.8,679.0,2.0,120.0,0.0,3.0,5.0,2.0,20.0,3.0,75.0,3.0,679.0,0.0,0.7142857142857143,Female,Single,No,International,DATA1001,Lecture Slides,It changes depending on the subject,Style 2,High
19.0,0.0,1.0,830.0,7.0,268.3600000000006,8.0,3.0,6.0,0.0,15.0,7.0,100.0,2.0,830.0,0.0,7.0,Male,In a relationship,No,International,DATA1001,Live in the Lecture Theatre,It changes depending on the subject,Style 3,High
24.0,0.0,4.0,0.0,0.0,130.0,2.0,0.0,5.0,3.0,70.0,3.0,90.0,10.0,0.0,0.0,0.0,Female,In a relationship,Prefer not to say,Domestic,DATA1001,Recording,It changes depending on the subject,Style 3,Low
18.0,0.0,4.5,0.0,1.0,80.0,0.0,0.0,3.0,1.0,80.0,3.0,85.0,5.0,0.0,0.0,0.2222222222222222,Female,Single,No,Domestic,DATA1001,Recording,I leave things to the last minute,Style 2,Average
19.0,0.0,4.8,459.0,15.0,140.0,12.0,0.0,7.0,1.0,15.0,9.0,100.0,4.0,459.0,0.0,3.125,Male,In a relationship,No,International,DATA1001,Live in the Lecture Theatre,It changes depending on the subject,Style 3,Low
18.0,0.0,9.75,860.0,3.0,100.0,0.0,0.0,6.0,1.0,10.0,7.0,85.0,1.0,860.0,0.0,0.3076923076923077,Non-binary / third gender,Single,No,Domestic,DATA1001,Recording,It changes depending on the subject,Style 1,High
19.0,16.0,5.0,150.0,10.0,120.0,5.0,20.0,3.0,1.0,130.0,1.0,85.0,3.0,9.375,5.333333333333333,2.0,Female,Single,Yes,Domestic,DATA1001,Recording,It changes depending on the subject,Style 3,Low
19.0,0.0,5.0,480.0,10.0,120.0,2.0,2.0,4.0,1.0,20.0,0.0,85.0,10.0,480.0,0.0,2.0,Male,Single,No,International,DATA1001,Lecture Slides,I work steadily all semester,Style 2,Low
17.0,0.0,2.15,439.0,15.0,110.0,0.0,0.0,3.0,0.0,20.0,2.0,100.0,1.0,439.0,0.0,6.976744186046512,Female,Single,No,Domestic,DATA1001,Live Stream from Lecture Theatre,It changes depending on the subject,Style 2,High
18.0,24.0,5.0,599.0,4.0,90.0,0.0,0.0,2.0,0.0,20.0,3.0,95.0,8.0,24.958333333333332,3.0,0.8,Male,Single,No,International,DATA1001,Live in the Lecture Theatre,It changes depending on the subject,Style 2,Low
18.0,0.0,9.25,800.0,10.0,80.0,3.0,0.0,8.0,0.0,55.0,0.0,80.0,2.0,800.0,0.0,1.0810810810810811,Female,Single,No,Domestic,DATA1001,Recording,I leave things to the last minute,Style 2,High
18.0,0.0,1.0,362.0,5.0,100.0,25.0,0.0,4.0,1.0,20.0,4.0,90.0,1.0,362.0,0.0,5.0,Female,In a relationship,No,Domestic,DATA1001,Recording,I leave things to the last minute,Style 3,Low
18.0,0.0,0.0,0.0,10.0,110.0,0.0,0.0,2.0,0.0,85.0,3.0,80.0,2.0,0.0,0.0,10.0,Female,Single,No,Domestic,DATA1001,Recording,It changes depending on the subject,Style 1,Average
19.0,0.0,6.3,600.0,1.0,120.0,50.0,18.0,12.0,0.0,20.0,7.0,98.0,3.0,600.0,0.0,0.15873015873015872,Female,In a relationship,No,International,DATA1001,Live in the Lecture Theatre,I work steadily all semester,Style 3,High
20.0,35.0,2.0,300.0,5.0,50.0,0.0,5.0,3.0,0.0,120.0,5.0,80.0,2.0,8.571428571428571,17.5,2.5,Male,Single,No,International,DATA1001,Live in the Lecture Theatre,I work steadily all semester,Style 2,High
23.0,12.0,8.0,300.0,1.0,130.0,8.0,0.0,4.0,6.0,60.0,7.0,95.0,3.0,25.0,4.0,0.125,Male,Single,Yes,Domestic,DATA1901,Lecture Slides,It changes depending on the subject,Style 1,Average
21.0,18.0,10.0,300.0,1.0,120.0,0.0,0.0,4.0,0.0,20.0,7.0,80.0,10.0,16.666666666666668,1.8,0.1,Female,Single,No,International,DATA1001,Live in the Lecture Theatre,I leave things to the last minute,Style 1,High
18.0,20.0,1.5,0.0,6.0,110.0,25.0,25.0,4.0,0.0,60.0,4.0,100.0,2.0,0.0,10.0,4.0,Male,In a relationship,Yes,International,DATA1001,Live in the Lecture Theatre,I work steadily all semester,Style 3,Low
